label,woonplaats,addressId,straatnaam,huisletter,huisnummer,huisnummer_toevoeging,geo
Hobbemastraat 6 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000134999,Hobbemastraat,,6,,POINT (5.1419755906983 52.085189343738)
Jan van Scorelstraat 74 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135083,Jan van Scorelstraat,,74,,POINT (5.1427216525614 52.084465708813)
Van Loonlaan 9 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135087,Van Loonlaan,,9,,POINT (5.1401823152764 52.102939219358)
Van Loonlaan 17 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135088,Van Loonlaan,,17,,POINT (5.1401940920383 52.103047909447)
Catharijnesingel 129 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135094,Catharijnesingel,,129,,POINT (5.1226194141152 52.080681681357)
Antonius Matthaeuslaan 10 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135162,Antonius Matthaeuslaan,,10,,POINT (5.1221711771691 52.103218934945)
Vleutenseweg 401 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135175,Vleutenseweg,,401,,POINT (5.0945046441989 52.093909642214)
Lange Hagelstraat 8 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135231,Lange Hagelstraat,,8,,POINT (5.1064327616023 52.092198756276)
Staalstraat 9 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135454,Staalstraat,,9,,POINT (5.1283017736126 52.096010860892)
Busken Huetstraat 58 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135631,Busken Huetstraat,,58,,POINT (5.0973172413544 52.094141849457)
Haagstraat 18 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135679,Haagstraat,,18,,POINT (5.1382546993677 52.092771731384)
Billitonstraat 6 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135898,Billitonstraat,,6,,POINT (5.0948393064859 52.089105547612)
Willem van Noortstraat 38 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135938,Willem van Noortstraat,,38,,POINT (5.1199466255013 52.100800551703)
Vleutenseweg 241 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135952,Vleutenseweg,,241,,POINT (5.0995511742601 52.093366751576)
Vleutenseweg 204 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135954,Vleutenseweg,,204,,POINT (5.0973804992247 52.093094760107)
Waalstraat 27 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000135969,Waalstraat,,27,,POINT (5.11822961802 52.073535783031)
Van Hoornekade 12 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136221,Van Hoornekade,,12,,POINT (5.0962000703459 52.109102487997)
Werner Helmichstraat 21 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136241,Werner Helmichstraat,,21,,POINT (5.0927684390557 52.107311209344)
Begoniastraat 10 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136368,Begoniastraat,,10,,POINT (5.1020439210032 52.101064187727)
Blauwkapelseweg 151 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136459,Blauwkapelseweg,,151,,POINT (5.1306993605463 52.103142724775)
Van Egmondkade 90 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136505,Van Egmondkade,,90,,POINT (5.0918815834385 52.109620718185)
Johan Willem Frisostraat 32 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136518,Johan Willem Frisostraat,,32,,POINT (5.1440545708235 52.091263467246)
Bellamystraat 4 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136554,Bellamystraat,,4,,POINT (5.119103409123 52.097084621073)
Bessemerlaan 2 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136601,Bessemerlaan,,2,,POINT (5.0848286339593 52.10921614482)
Bessemerlaan 5 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136602,Bessemerlaan,,5,,POINT (5.0847692954518 52.108933300495)
Prof. van Bemmelenlaan 37 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136615,Prof. van Bemmelenlaan,,37,,POINT (5.1291104070131 52.10953142655)
Broerestraat 25 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136746,Broerestraat,,25,,POINT (5.0859934900661 52.095653913826)
Eikstraat 60 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136793,Eikstraat,,60,,POINT (5.1349411115666 52.086772168424)
Bladstraat 37 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136826,Bladstraat,,37,,POINT (5.1364968525292 52.09837403598)
Bremstraat 93 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136843,Bremstraat,,93,,POINT (5.0926248629433 52.102596068167)
Bremstraat 102 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136846,Bremstraat,,102,,POINT (5.0911372619412 52.103453866099)
Bremstraat 105 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136847,Bremstraat,,105,,POINT (5.092325161912 52.102772788342)
Hieronymusplantsoen 8 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136859,Hieronymusplantsoen,,8,,POINT (5.1269948162545 52.090370304589)
Hieronymusplantsoen 11 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136860,Hieronymusplantsoen,,11,,POINT (5.1270660299022 52.090205926219)
Groen van Prinstererstraat 7 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136874,Groen van Prinstererstraat,,7,,POINT (5.0940281338186 52.105102387965)
Frans Halsstraat 25 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136885,Frans Halsstraat,,25,,POINT (5.1432483338374 52.084778955286)
Frans Halsstraat 46 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136893,Frans Halsstraat,,46,,POINT (5.1447774324472 52.083781889991)
Joseph Haydnlaan 39 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136940,Joseph Haydnlaan,,39,,POINT (5.0846812663168 52.084498614031)
Joseph Haydnlaan 43 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136943,Joseph Haydnlaan,,43,,POINT (5.0845949755203 52.084586098318)
Joseph Haydnlaan 47 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000136946,Joseph Haydnlaan,,47,,POINT (5.084517852705 52.084679160717)
Prinses Beatrixlaan 43 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137000,Prinses Beatrixlaan,,43,,POINT (5.0850407125929 52.115853200632)
Prins Hendriklaan 85 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137006,Prins Hendriklaan,,85,,POINT (5.1463709194342 52.085378748717)
Geertekerkhof 17 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137028,Geertekerkhof,,17,,POINT (5.1203918287553 52.084918826629)
Willem Barentszstraat 58 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137047,Willem Barentszstraat,,58,,POINT (5.1406277720366 52.097691843023)
Willem Barentszstraat 61 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137048,Willem Barentszstraat,,61,,POINT (5.1409180964746 52.097843934264)
Willem Barentszstraat 63 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137049,Willem Barentszstraat,,63,,POINT (5.1409224430314 52.097905340703)
Bethlehemweg 7 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137113,Bethlehemweg,,7,,POINT (5.106433901547 52.097466834129)
Joseph Haydnlaan 57 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137143,Joseph Haydnlaan,,57,,POINT (5.0840734414781 52.085229950271)
F. Koolhovenstraat 26 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137166,F. Koolhovenstraat,,26,,POINT (5.0825562171546 52.112513629529)
Van der Goesstraat 11 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137186,Van der Goesstraat,,11,,POINT (5.1109895202803 52.083727240987)
Van der Goesstraat 20 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137189,Van der Goesstraat,,20,,POINT (5.1109637837937 52.083909369038)
Van der Goesstraat 28 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137192,Van der Goesstraat,,28,,POINT (5.111204932706 52.083994304904)
Van der Goesstraat 33 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137194,Van der Goesstraat,,33,,POINT (5.1114990157859 52.083607570857)
Van der Goesstraat 76 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137203,Van der Goesstraat,,76,,POINT (5.1112585078294 52.083329042853)
Van der Goesstraat 82 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137204,Van der Goesstraat,,82,,POINT (5.1110817664709 52.083266521419)
Jan van Scorelstraat 29 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137210,Jan van Scorelstraat,,29,,POINT (5.1444871667781 52.086414724347)
Boothstraat 3 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137244,Boothstraat,,3,,POINT (5.1223063098834 52.094319358106)
Boothstraat 11 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137246,Boothstraat,,11,,POINT (5.12286116355 52.094532856252)
Boothstraat 15 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137247,Boothstraat,,15,,POINT (5.1224273366961 52.094810917241)
Beethovenlaan 3 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137337,Beethovenlaan,,3,,POINT (5.0885065398964 52.086246186968)
Beethovenlaan 38 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137348,Beethovenlaan,,38,,POINT (5.0854789618484 52.085009770433)
Wolter Heukelslaan 45 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137398,Wolter Heukelslaan,,45,,POINT (5.1366536529971 52.091797279663)
Hopakker 77 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137399,Hopakker,,77,,POINT (5.1164809817735 52.098698610142)
Egelantierstraat 9 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137431,Egelantierstraat,,9,,POINT (5.0963739741536 52.102137940781)
Egelantierstraat 53 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137447,Egelantierstraat,,53,,POINT (5.0929640798394 52.103028108079)
Van Asch van Wijckskade 7 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137538,Van Asch van Wijckskade,,7,,POINT (5.1183657099275 52.096206345343)
Van Asch van Wijckskade 25 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137547,Van Asch van Wijckskade,,25,,POINT (5.1216066771311 52.096263141773)
Bessemerlaan 44 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137551,Bessemerlaan,,44,,POINT (5.0813588374095 52.108846372406)
Bessemerlaan 53 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137554,Bessemerlaan,,53,,POINT (5.0825928215859 52.108278932553)
Amsterdamsestraatweg 935 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137583,Amsterdamsestraatweg,,935,,POINT (5.0697324928476 52.118430542813)
Bloesemstraat 17 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137594,Bloesemstraat,,17,,POINT (5.133364087921 52.088123042803)
Bremstraat 19 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137620,Bremstraat,,19,,POINT (5.0946860984658 52.101713942925)
Bremstraat 40 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137627,Bremstraat,,40,,POINT (5.0934178537844 52.101964433226)
Bemuurde Weerd W.Z. 7 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137648,Bemuurde Weerd W.Z.,,7,,POINT (5.1141576196616 52.097827856477)
Bemuurde Weerd W.Z. 14 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137651,Bemuurde Weerd W.Z.,,14,,POINT (5.1138460091493 52.09813376212)
Leidseweg 75 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137654,Leidseweg,,75,,POINT (5.0978356559044 52.088178197623)
Van Hogendorpstraat 3 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137675,Van Hogendorpstraat,,3,,POINT (5.137843175495 52.089052896989)
Van Hogendorpstraat 14 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137678,Van Hogendorpstraat,,14,,POINT (5.1378781974246 52.089646668502)
Richard Hollaan 4 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137691,Richard Hollaan,,4,,POINT (5.0877528413848 52.086981010161)
Hanrathstraat 19 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137708,Hanrathstraat,,19,,POINT (5.0795726304343 52.115110845591)
Prinses Beatrixlaan 23 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137760,Prinses Beatrixlaan,,23,,POINT (5.0842053406583 52.115329805165)
Prof. Leonard Fuchslaan 8 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137826,Prof. Leonard Fuchslaan,,8,,POINT (5.1286689397585 52.105989640074)
Groen van Prinstererstraat 24 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137829,Groen van Prinstererstraat,,24,,POINT (5.0938408363189 52.10490849929)
Borneostraat 15 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137893,Borneostraat,,15,,POINT (5.1018275580151 52.092329810787)
Goethelaan 68 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137970,Goethelaan,,68,,POINT (5.0866338455998 52.088794680816)
Goethelaan 74 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000137972,Goethelaan,,74,,POINT (5.0865923064274 52.088653336225)
Johann Sebastian Bachstraat 28 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138028,Johann Sebastian Bachstraat,,28,,POINT (5.0889191027612 52.085782592552)
Johann Sebastian Bachstraat 46 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138034,Johann Sebastian Bachstraat,,46,,POINT (5.0882362823395 52.086635512821)
Brederoplein 8 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138057,Brederoplein,,8,,POINT (5.113443930225 52.080435023385)
Breedstraat 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138059,Breedstraat,,1,,POINT (5.1187136003069 52.094937349906)
Bemuurde Weerd O.Z. 25 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138061,Bemuurde Weerd O.Z.,,25,,POINT (5.1149650277755 52.097801410831)
Asterstraat 15 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138076,Asterstraat,,15,,POINT (5.0994746321602 52.100173468092)
Asterstraat 27 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138080,Asterstraat,,27,,POINT (5.0992083404286 52.100014385543)
Luit Blomstraat 52 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138128,Luit Blomstraat,,52,,POINT (5.0752069124258 52.11807414185)
Luit Blomstraat 55 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138129,Luit Blomstraat,,55,,POINT (5.0755764768742 52.118014036077)
Händelstraat 43 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138188,Händelstraat,,43,,POINT (5.0870430658183 52.084871059227)
Dillenburgstraat 15 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138201,Dillenburgstraat,,15,,POINT (5.1434833008023 52.08924965475)
Dillenburgstraat 21 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138202,Dillenburgstraat,,21,,POINT (5.143737951687 52.089285872395)
Dillenburgstraat 31 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138204,Dillenburgstraat,,31,,POINT (5.1445713360112 52.089412515197)
Brouwerstraat 23 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138231,Brouwerstraat,,23,,POINT (5.1209963177418 52.083722981509)
M.G. de Bruinlaan 2 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138234,M.G. de Bruinlaan,,2,,POINT (5.1302130350972 52.108626482914)
Chopinstraat 25 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138261,Chopinstraat,,25,,POINT (5.0863779681735 52.084543006606)
Geertebolwerk 31 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138324,Geertebolwerk,,31,,POINT (5.1192884473426 52.085780186246)
Geertekerkhof 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138325,Geertekerkhof,,1,,POINT (5.121183359614 52.084855595475)
Da Costakade 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138380,Da Costakade,,1,,POINT (5.1171286795623 52.079021445803)
Bollenhofsestraat 113 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138397,Bollenhofsestraat,,113,,POINT (5.136500027831 52.097781451612)
Drift 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138454,Drift,,1,,POINT (5.1232171703433 52.092801789365)
Drift 19 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138458,Drift,,19,,POINT (5.1234543379627 52.094009704246)
Huurweerstraat 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138486,Huurweerstraat,,1,,POINT (5.1081540694627 52.098444962207)
Huurweerstraat 7 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138488,Huurweerstraat,,7,,POINT (5.1083473038411 52.098680043576)
Hubert Duyfhuysstraat 44 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138498,Hubert Duyfhuysstraat,,44,,POINT (5.0916104280904 52.107752951488)
Biltstraat 172 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138580,Biltstraat,,172,,POINT (5.1379543426425 52.095750574226)
Biltstraat 182 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138581,Biltstraat,,182,,POINT (5.1396845074183 52.095793954548)
Bremstraat 119 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138641,Bremstraat,,119,,POINT (5.0914343944781 52.103437390572)
Pieter Breughelstraat 25 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138648,Pieter Breughelstraat,,25,,POINT (5.1406641712021 52.083444901024)
Den Brielstraat 8 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138656,Den Brielstraat,,8,,POINT (5.0996444702235 52.111239080398)
Griftstraat 102 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138706,Griftstraat,,102,,POINT (5.1343335282683 52.098761511885)
Wolter Heukelslaan 4 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138725,Wolter Heukelslaan,,4,,POINT (5.1347521950563 52.090429097268)
Biltstraat 132 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138740,Biltstraat,,132,,POINT (5.1334717741512 52.095573054931)
Bijlhouwerstraat 5 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138747,Bijlhouwerstraat,,5,,POINT (5.1224116276887 52.081658929051)
Bijlhouwerstraat 9 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138748,Bijlhouwerstraat,,9,,POINT (5.1220445466684 52.08162727492)
Byronstraat 32 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138756,Byronstraat,,32,,POINT (5.0876705951107 52.088399812476)
Croeselaan 216 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138764,Croeselaan,,216,,POINT (5.1140198499662 52.07963350782)
Adriaanstraat 59 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138843,Adriaanstraat,,59,,POINT (5.1350816402669 52.094675841773)
Corneillelaan 16 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138889,Corneillelaan,,16,,POINT (5.0856375712608 52.088671723452)
Bakkerstraat 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000138897,Bakkerstraat,,1,,POINT (5.1169526080517 52.091580033702)
